NO	session	age	sex	city	affiliation	info	Q2.1	Q2.2	Q2.3	Q3.1	Q3.1group	Q3.2a	Q3.2b	Q3.2c	Q3.3a	Q3.3b	Q3.3c	Q3.4a	Q3.4b	Q3.4c	Q3.5a	Q3.5b	Q3.5c	Q4.1	Q4.2	Q4.3	Q4.4	Q4.5	Q4.6	Q4.7a	Q4.7b	Q4.7c	Q5.1	Q5.2	Q5.3	Q5.4	Q5.5	Q6.1	Q6.2	Q6.3	Q6.3.1.1	Q6.3.1.2	Q6.3.1.3	Q6.3.1.4	Q6.3.1.5	Q6.3.2.1	Q6.3.2.2	Q6.3.2.3	Q6.3.2.4
924	2	21	2	"München"	"LMU München"	3	"Menurut saya, konflik manusia dan satwa liar serupa seperti konflik antara 2 atau lebih organisme pada umumnya, yaitu konflik yang bertujuan untuk memperebutkan sumber kebutuhan (terutama primer) yang"	"Satwa yang paling sering berkonflik dengan manusia adalah satwa yang mempunyai habitat yang bersinggungan langsung dengan habitat manusia"	"Satwa liar yang paling dianggap penganggu dalam kehidupan manusia adalah satwa-satwa yang merupakan pemangsa, menghabisi sumber pangan manusia serta mengancam nyawa manusia"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
925	2	22	2	"Bandung"	"Universitas Padjadjaran"	3	"Konflik akibat tabrakan kebutuhan manusia dan hewan di tempat yang sama."	"Rakun, monyet, ular, beruang, kelelawar, burung, garangan, serangga"	"Rakun, serangga, kelelawar."	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
926	2	27	1	"Kotaagung"	"PILI Green Network"	2	"Aktivitas baik dr satwa ataupun manusia yang dapat berpengaruh merusak atau merugikan satu sama lain."	"Gajah, harimau"	"Tidak ada."	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
927	2	22	1	"Bandung"	"ITB"	3	"Konflik manusia: ketika manusia merasa terganggu dengan adanya satwa liar yang dianggap mengganggu permukiman (tidak jarang padahal manusia yang memasuki daerah jelajah satwa). Satwa liar: satwa yang"	"Harimau, buaya, ular (cukup sering terdengar di wilayah sumatera barat)"	"Ketika mengganggu aktivitas manusia atau bahkan dianggap membahayakan manusia"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
928	2	19	2	"Bekasi"	"Institut Pertanian Bogor"	3	"Interaksi antara manusia dan satwa liar yang menimbulkan kerugian bagi salah satu pihak"	"Ular"	"Monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
929	2	21	1	"Jogja"	"Kehutanan UGM"	3	"Terjadinya tumpang tindih kebutuhan manusia dan SL untuk bertahan hidup dimana terjadi perselisihan antara manusia dan satwa liar, umumnya di kawasan yang sama."	"Primata, gajah, harimau, babi hutan"	"Tidak ada"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
930	2	19	2	"cirebon"	"ipb"	3	"suatu kejadian atau keadaan yang merugikan antara satwa liar dan manusia"	"macam besar, gajah, monyet"	"tidak ada, manusia yang mengganggu hidup dan rumah mereka"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
931	2	20	1	"Sumedang"	"Universitas padjadjaran"	2	"Ketika lahan bagi hewan direbut okeh manusia"	"Orang utan"	"Monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
932	2	28	2	"Makassar"	"Tasikoki Wildlife Rescue Center"	3	"Terjadinya permasalahan antara masyarakat dan juga satwa liar, baik dalam kawasan konservasi ataupun diluar kawasan"	"Harimau, gajah, orangutan, Macaca, reptile"	"Reptile"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
933	2	21	1	"Cianjur"	"Universitas Padjadjaran"	2	"Konflik ini adalah cara mempertahankan habitat satwa liar"	"Gajah, harimau"	"Babi hutan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
934	2	28	2	"Yogyakarta"	"INSTIPER"	3	"merupakan satu pristiwa sebab akibat antara manusia dengan satwa liar"	"Ular"	"Ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
935	2	25	2	"Samarinda"	"Balai Taman Nasional Kutai"	2	"Insiden terjadinya pertengkaran atau gangguan yang membuat keadaan tidak kondusif dikarenakan gangguan manusia atau satwa liar"	"Buaya, harimau, ular, orangutan"	"Ular dan buaya"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
936	2	21	1	"Bogor"	"Universitas Pakuan bogor"	3	"Ketidakharmonisan itu kita kenal dengan istilah human-wildlife conflict (HWC), konflik manusia dan satwa liar.HWC terjadi ketika kebutuhan dan perilaku satwa liar dan manusia saling berdampak negatif"	"Harimau"	"Terlebih di harimau dan ular,karena terkenal buas dan cukup membahayakan jika manusia tidak bisa mengendalikan. Terutama pada harimau"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
937	2	22	1	"Padang"	"Universitas Andalas"	3	"Terjadinya interaksi yang tidak menguntungkan antara manusia dengan satwa liar dalam upaya memenuhi kebutuhan masing-masing."	"Harimau, buaya"	"Ular, buaya, harimau"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
938	2	22	1	"Bandung"	"UNIVERSITAS PADJAJARAN"	2	"interaksi antara manusia dengan satwa liat baik secara langsung maupun tidak langsung, bisa jadi satu pihak di rugikan karna hal ini"	"orang utan dan harimau"	"tidak ada, satwa akan menggangu manusia jika manusia keberadaaannya merasa terancam atau terganggu"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
939	2	22	1	"Padang"	"Universitas Andalas"	3	"suatu kejadian keluarnya satwa liar ke pemukiman warga/ masyarakat yang menganggu manusia, hewan ternak dll."	"harimau sumatera dan gajah sumatera, buaya"	"harimau dan primata"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
940	2	24	1	"Kabupaten Gowa"	"Universitas Hasanuddin"	3	"Terjadinya pertentangan antara manusia dan satwa liar yang disebabkan oleh alih fungsi lahan habitat hewan"	"Kera, Gajah dan Ular"	"Kera"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
941	2	22	2	"Cibinong"	"Universitas Pakuan"	3	"Ketakutan berlebihan terhadap hewan yang baru dilihat contohnya seperti ular dimana masyarakat menganggap semuanya berbahaya dan kerap kali langsung dibunuh"	"Ular"	"Reptil"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
942	2	22	1	"Sukabumi"	"Universitas Pakuan"	2	"konflik manusia dan satwa liar didefinisikan sebagai kondisi dimana manusia dan satwa liar sama-sama berebut sumber daya yang sama, karena sumber daya tersebut tidak dapat memenuhi keduanya."	"Monyet dan kelelawar"	"ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
943	2	23	2	"Sukabumi"	"Universitas Airlangga"	3	"Adanya singgungan antara satwa dan manusia dalam suatu ekosistem"	"Serangga, ular, mammalia kecil"	"Nyamuk"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
944	2	27	2	"Gorontalo"	"Burung Indonesia"	3	"Interaksi antar manusia dengan satwa liar yang mengakibatkan kerugian keduanya namun justru satwa liar selalu dianggap menjadi penyebab kerugian manusia dan akhirnya menjadi korban."	"Babi dan monyet"	"Babi dan monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
945	2	21	1	"Cianjur"	"Universitas Pakuan"	2	"Konflik antara manusia dan satwa liar terjadi akibat sejumlah interaksi negatif baik langsung maupun tidak langsung antara manusia dan satwa liar. Pada kondisi tertentu konflik tersebut dapat merugika"	"Menurut saya, disekitar rumah satwa yang paling sering berkonflik dengan manusia yaitu kucing"	"Tikus dan kelelawar"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
946	2	20	1	"Purworejo"	"Universitas Sebelas Maret"	3	"Konflik manusia dan satwa liar adalah ketika keduanya saling dirugikan satu sama lain"	"gajah, harimau sumatera, orangutan, monyet"	"Monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
947	2	20	1	"Surabaya"	"Universitas Sebelas Maret Surakarta"	3	"dimana adanya terjadi interaksi atau bisa jadi kontak fisik yang bersifat negatif hingga dapat menghilangkan nyawa antara manusia atau pun satwa liar tersebut, yang artinya pasti ada pihak yang dirugi"	"harimau, gajah, ular, monyet, buaya"	"ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
948	2	26	2	"Kota Padang"	"Yayasan SINTAS Indonesia"	3	"adalah suatu interaksi antara manusia dengan satwa liar di mana salah satu pihak(biasanya manusia) berusaha menyingkirkan satwa liar dengan merusak habitat dan memburu satwa liar tersebut."	"Harimau Sumatera, Beruang Madu, Buaya Muara, Babi Hutan, Simpai, Beruk, Kera, Tikus dan satwa yang membuat manusia merasa terganggu dan terancam"	"Babi hutan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
949	2	25	1	"Medan"	"Unsyiah"	3	"Tidak menjawab"	"Gajah, harimau sumatera, primata"	"Primata"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
950	2	21	1	"Bogor"	"Universitas Pakuan"	2	"Manusia perusak habitat satwa"	"Satwa liar seperti orang utan"	"Monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
951	2	23	1	"Depok"	"Universitas Pakuan"	2	"Konflik manusia dengan satwa liar menurut saya ketika terjadi suatu ancaman yang dapat mengakibatkan berkurangnya populasi satwa akibat perebutan sumberdaya yang terbatas oleh manusia dan satwa liar p"	"Dalam beberapa tahun ini konflik antara manusia dan gajah sumatera menyebabkan berkurangnya populasi gajah sumatera  dengan sangat signifikan. Namun dalam kehidupan sehari-hari menurut saya tikus yang"	"Tikus"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
952	2	23	2	"Lampung"	"Universitas Lampung"	3	"Ketidakselarasan yang terjadi pada manusia dan satwa liar karena sama sama memiliki ruang untuk survive"	"Ular, dan jenis reptil lainnya"	"Serangga"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
953	2	22	1	"Bandar Lampung"	"Universitas Lampung"	2	"Konflik manusia dan satwa liar menurut saya adalah konflik yang terjadi karena manusia menyebabkan satwa kehilangan tempat hidupnya, sehingga satwa mengganggu tempat hidup dan masuk kepemukiman atau k"	"Gajah, kera dan monyet, harimau"	"Kera/monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
954	2	34	2	"Lampung"	"Alert"	3	"Ketika satwa liar menimbulkan dampak negatif dan kerugian bagi manusia"	"Gajah"	"Gajah"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
955	2	35	2	"Bogor"	"BOSF/UIN Jakarta"	3	"Terjadinya konflik antara manusia dan satwa liar yang menyebabkan kerugian bagi salah satu/kedua belah pihak, baik yabg diakibatkan oleh manusia maupun faktor alam"	"Orangutan"	"Orangutan dalam industri sawit?"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
956	2	38	1	"Kabuoaten Malang"	"NA"	2	"interaksi antara manusia dan satwa liar yg merugikan, baik bagi satwa liar ataupun manusia dan atau keduanya"	"babi hutan"	"tikus"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
957	2	23	2	"Purbalingga"	"Universitas negeri Yogyakarta"	3	"Ketika hewan menyerang perkebunan"	"Satwa orang hutan"	"Harimau dan ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
958	2	28	2	"Bandung"	"Walking with Reptiles"	3	"Bertemunya manusia dan satwa liar di \"lingkungan manusia\" yang berakhir dengan kerugian dari sisi satwa liar"	"Ular"	"Ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
959	2	20	1	"Bali"	"Fakultas Kedokteran Hewan Universitas Udayana"	3	"Konflik manusia dan satwa liar merupakan masalah yang dapat timbul karena kesalahpahaman keduanya, konflik yang timbul biasanya dikarenakan permasalahan satwa yang masuk ke pemukiman warga. Satwa yang"	"Gajah, Harimau, orang utan, monyet ekor panjang"	"Orang utan/monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
960	2	41	2	"Padang"	"Dinas Lingkungan Hidup Provinsi Sumbar"	3	"Penggunaan ruang yang sama pada waktu yang sama di lokasi yang sama dalam hal pemenuhan kebutuhan hidup yang merugikan kedua belah pihak"	"Monyet ekor panjang dan beruk"	"Monyet ekor panjang dan beruk"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
961	2	21	1	"Sumatera Utara"	"PKN STAN"	3	"Kondisi saat manusia dan satwa liar tidak dapat hidup berdampingan karena adanya ancaman yang mangancam ketentraman hidup masing-masing pihak."	"Gajah, harimau, dan orang utan."	"Harimau dan gajah."	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
962	2	22	2	"Bandar Lampung"	"Universitas Lampung"	2	"Konflik merupakan hubungan negative antara manusia dan satwa liar karena ada sesuatu yang dianggap merugikan"	"Tidak ada"	"Tidak ada yang mengganggu selagi kita dapat berbagi ruang dengan satwa tersebut"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
963	2	27	2	"Bogor"	"Institut Pertanian Bogor"	2	"Konflik manusia dan satwa liar adalah interaksi negatif atau pertentangan yang terjadi antar manusia dan satwa liar yang mendiami suatu tempat, adanya persaingan untuk menguasai sumber daya"	"Harimau, Primata, Gajah, Ular, Tikus, Kelelawar"	"Ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
964	2	60	2	"Jawa Barat"	"-.-"	3	"Bila terjadi ketakutan masy terhadap kehadiran satwa liar"	"Musang, ular,beruang,harimau/macan"	"Tidak ada"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
965	2	23	1	"Bogor"	"IPB"	2	"perselisihan yang terjadi akibat adanya gangguan dari manusia terhadap satwa liar maupun sebaliknya"	"ular dan monyet ekor panjang"	"monyet ekor panjang"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
966	2	20	1	"Semarang"	"UNIVERSITAS DIPONEGORO"	2	"Konflik yang terjadi antara manusia dan satwa liar akibat beberapa faktor seperti kebutuhan manusia akan lahan yang mengharuskan pembabatan beberapa tempat yang seharusnya menjadi hak tempat hidup unt"	"Burung, kera/orang utan, ular"	"Menurut saya tidak ada, karna sejatinya mereka tidak akan mengganggu kalau mereka tidak merasa diganggu. Itu prinsip bertahan hidup mereka"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
967	2	25	1	"Bogor"	"Institut Pertanian Bogor"	3	"Perselisihan yang memiliki akhir yang merugikan salah satu pihak"	"Harimau"	"Tidak ada"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
968	2	25	2	"Semarang"	"Haliaster"	2	"Keadaan dimana satwa liar dan manusia secara tidak langsung saling berinteraksi dan menimbulkan konflik. Hal ini disebabkan berkurangnya habitat, pakan bagi satwa liar"	"Harimau"	"Tikus sawah"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
969	2	23	1	"Magelang"	"Universitas Airlangga"	3	"Masalah antara manusia dan satwa liar terutama pada masaah wilayah"	"ular, harimau"	"ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
970	2	47	2	"Muara Bungo"	"Balai Besar TNKS"	3	"Terjadi kontak fisik antara manusia dengan satwa, yang mengakibatkan ancaman terhadap kedua insan tersebut."	"Harimau Sumatera, Gajah dan Beruang. Buaya,. Orang Hutan."	"Monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
971	2	21	2	"Semarang"	"HALIASTER BIOLOGI UNDIP"	2	"Konflik manusia pada satwa liar yang dianggap mengganggu"	"Ular"	"Ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
972	2	26	1	"Bandung"	"Sekolah.mu"	3	"ketika satwa liar masuk ke pemukiman manusia, manusia malah membunuh/menyiksa hewan"	"gajah, monyet"	"monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
973	2	27	1	"Bogor"	"Universitas Indonesia"	2	"Konflik manusiadan satwa liar merupakan permasalahan kompleks karena bukan hanya berhubungan dengan keselamatan manusia tetapi juga satwa itu sendiri. Konflik yang terjadi seharusnya mendorong para pi"	"Gajah, Harimau, Beruk, dan Orang utan"	"Beruk dan Orang utan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
974	2	23	1	"Magelang"	"Universitas Airlangga"	2	"Permasalahan yang timbul antar manusia dan satwa liar baik secara langsung maupun tidak langsung"	"Primata"	"Orang utan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
